video_name,collector_name,material,full_path,duration,download_link
2022-11-16_13-57-28-4570_Tactile.MOV,Dilshod2,tactile,10_3_2023_all_data/data/user_data/Dilshod2/2022-11-16_13-57-28-4570_Tactile.MOV,34.44,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_13-57-28-4570_Tactile.mp4
2022-11-16_13-54-42-8320_Grass.MOV,Dilshod2,grass,10_3_2023_all_data/data/user_data/Dilshod2/2022-11-16_13-54-42-8320_Grass.MOV,31.44,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_13-54-42-8320_Grass.mp4
2022-11-16_13-59-16-8040_Asphalt.MOV,Dilshod2,asphalt,10_3_2023_all_data/data/user_data/Dilshod2/2022-11-16_13-59-16-8040_Asphalt.MOV,31.64,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_13-59-16-8040_Asphalt.mp4
2022-11-16_13-43-17-0670_Concrete.MOV,Dilshod2,concrete,10_3_2023_all_data/data/user_data/Dilshod2/2022-11-16_13-43-17-0670_Concrete.MOV,32.17,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_13-43-17-0670_Concrete.mp4
2022-11-16_13-35-45-5700_Grass.MOV,Dilshod2,grass,10_3_2023_all_data/data/user_data/Dilshod2/2022-11-16_13-35-45-5700_Grass.MOV,33.87,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_13-35-45-5700_Grass.mp4
2022-11-16_13-56-06-6530_Storm Drains.MOV,Dilshod2,storm_drain,10_3_2023_all_data/data/user_data/Dilshod2/2022-11-16_13-56-06-6530_Storm Drains.MOV,31.71,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_13-56-06-6530_Storm Drains.mp4
2022-11-16_13-50-15-7820_Manhole.MOV,Dilshod2,manhole,10_3_2023_all_data/data/user_data/Dilshod2/2022-11-16_13-50-15-7820_Manhole.MOV,39.37,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_13-50-15-7820_Manhole.mp4
2022-11-17_11-25-15-9960_Tactile.MOV,Christian Barbosa,tactile,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-25-15-9960_Tactile.MOV,32.35,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-25-15-9960_Tactile.mp4
2022-11-28_16-02-09-6060_Subway+grate.MOV,Christian Barbosa,subway_grate,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_16-02-09-6060_Subway+grate.MOV,30.62,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_16-02-09-6060_Subway+grate.mp4
2022-11-28_12-43-33-8520_Concrete+stones.MOV,Christian Barbosa,concrete_stones,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-43-33-8520_Concrete+stones.MOV,36.42,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-43-33-8520_Concrete+stones.mp4
2022-11-28_12-49-45-3170_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-49-45-3170_Manhole.MOV,30.69,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-49-45-3170_Manhole.mp4
2022-11-17_11-20-15-8090_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-20-15-8090_Manhole.MOV,30.79,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-20-15-8090_Manhole.mp4
2022-11-17_11-34-40-5670_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-34-40-5670_Manhole.MOV,31.66,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-34-40-5670_Manhole.mp4
2022-11-16_15-56-54-3020_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_15-56-54-3020_Manhole.MOV,30.29,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_15-56-54-3020_Manhole.mp4
2022-11-28_16-04-43-7700_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_16-04-43-7700_Manhole.MOV,30.64,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_16-04-43-7700_Manhole.mp4
2022-11-17_11-45-02-2470_Subway+grate.MOV,Christian Barbosa,subway_grate,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-45-02-2470_Subway+grate.MOV,46.97,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-45-02-2470_Subway+grate.mp4
2022-11-28_12-40-26-6010_Cellar+door.MOV,Christian Barbosa,cellar_door,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-40-26-6010_Cellar+door.MOV,30.65,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-40-26-6010_Cellar+door.mp4
2022-11-17_11-15-53-1730_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-15-53-1730_Manhole.MOV,30.82,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-15-53-1730_Manhole.mp4
2022-11-28_12-52-14-7840_grate.MOV,Christian Barbosa,grate,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-52-14-7840_grate.MOV,30.39,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-52-14-7840_grate.mp4
2022-11-17_11-29-22-2880_Carpet.MOV,Christian Barbosa,carpet,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-29-22-2880_Carpet.MOV,31.19,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-29-22-2880_Carpet.mp4
2022-11-28_12-21-45-4200_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-21-45-4200_Concrete.MOV,31.29,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-21-45-4200_Concrete.mp4
2022-11-16_15-54-33-9610_stone.MOV,Christian Barbosa,stone,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_15-54-33-9610_stone.MOV,33.36,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_15-54-33-9610_stone.mp4
2022-11-16_16-00-54-4170_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_16-00-54-4170_Manhole.MOV,32.55,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_16-00-54-4170_Manhole.mp4
2022-11-28_12-16-28-0930_Tactile.MOV,Christian Barbosa,tactile,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-16-28-0930_Tactile.MOV,30.85,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-16-28-0930_Tactile.mp4
2022-11-28_12-48-23-6570_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-48-23-6570_Concrete.MOV,30.55,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-48-23-6570_Concrete.mp4
2022-11-16_15-59-50-1070_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_15-59-50-1070_Concrete.MOV,30.95,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_15-59-50-1070_Concrete.mp4
2022-11-28_12-17-30-8870_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-17-30-8870_Manhole.MOV,31.72,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-17-30-8870_Manhole.mp4
2022-11-16_16-09-24-7540_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_16-09-24-7540_Concrete.MOV,31.72,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_16-09-24-7540_Concrete.mp4
2022-11-28_18-23-30-3020_Tactile.MOV,Christian Barbosa,tactile,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_18-23-30-3020_Tactile.MOV,31.62,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_18-23-30-3020_Tactile.mp4
2022-11-16_16-20-26-0270_cellar+door.MOV,Christian Barbosa,cellar_door,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_16-20-26-0270_cellar+door.MOV,30.52,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_16-20-26-0270_cellar+door.mp4
2022-11-16_16-07-11-2180_Storm Drains.MOV,Christian Barbosa,storm_drain,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_16-07-11-2180_Storm Drains.MOV,31.45,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_16-07-11-2180_Storm Drains.mp4
2022-11-28_12-27-22-9900_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-27-22-9900_Concrete.MOV,30.59,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-27-22-9900_Concrete.mp4
2022-11-16_16-15-45-9340_cellar+door.MOV,Christian Barbosa,cellar_door,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_16-15-45-9340_cellar+door.MOV,31.64,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_16-15-45-9340_cellar+door.mp4
2022-11-16_15-48-47-0380_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_15-48-47-0380_Concrete.MOV,31.62,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_15-48-47-0380_Concrete.mp4
2022-11-28_12-14-48-6510_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-14-48-6510_Manhole.MOV,31.25,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-14-48-6510_Manhole.mp4
2022-11-17_11-36-20-3270_Granite.MOV,Christian Barbosa,granite,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-36-20-3270_Granite.MOV,31.25,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-36-20-3270_Granite.mp4
2022-11-17_11-43-13-5070_Subway+grate.MOV,Christian Barbosa,subway_grate,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-43-13-5070_Subway+grate.MOV,39.59,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-43-13-5070_Subway+grate.mp4
2022-11-28_16-01-23-2050_Subway+grate.MOV,Christian Barbosa,subway_grate,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_16-01-23-2050_Subway+grate.MOV,30.98,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_16-01-23-2050_Subway+grate.mp4
2022-11-28_12-45-13-1570_Concrete+stones.MOV,Christian Barbosa,concrete_stones,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-45-13-1570_Concrete+stones.MOV,30.39,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-45-13-1570_Concrete+stones.mp4
2022-11-17_11-39-18-1230_Carpet.MOV,Christian Barbosa,carpet,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-39-18-1230_Carpet.MOV,38.77,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-39-18-1230_Carpet.mp4
2022-11-28_16-21-47-9420_Tactile.MOV,Christian Barbosa,tactile,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_16-21-47-9420_Tactile.MOV,31.42,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_16-21-47-9420_Tactile.mp4
2022-11-28_16-20-41-6680_Tactile.MOV,Christian Barbosa,tactile,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_16-20-41-6680_Tactile.MOV,32.85,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_16-20-41-6680_Tactile.mp4
2022-11-17_11-31-12-2430_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-31-12-2430_Manhole.MOV,32.45,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-31-12-2430_Manhole.mp4
2022-11-16_15-47-18-1880_Concrete+Stones.MOV,Christian Barbosa,concrete_stones,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_15-47-18-1880_Concrete+Stones.MOV,31.52,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_15-47-18-1880_Concrete+Stones.mp4
2022-11-28_16-22-45-2430_Subway+grate.MOV,Christian Barbosa,subway_grate,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_16-22-45-2430_Subway+grate.MOV,38.55,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_16-22-45-2430_Subway+grate.mp4
2022-11-28_12-29-59-9920_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-29-59-9920_Concrete.MOV,30.82,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-29-59-9920_Concrete.mp4
2022-11-28_12-36-09-9830_Cellar+door.MOV,Christian Barbosa,cellar_door,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-36-09-9830_Cellar+door.MOV,30.69,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-36-09-9830_Cellar+door.mp4
2022-11-28_12-38-13-3750_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-38-13-3750_Concrete.MOV,30.65,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-38-13-3750_Concrete.mp4
2022-11-17_11-16-42-3000_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-16-42-3000_Manhole.MOV,31.02,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-16-42-3000_Manhole.mp4
2022-11-28_12-42-07-5460_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-42-07-5460_Concrete.MOV,30.49,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-42-07-5460_Concrete.mp4
2022-11-16_16-03-51-9200_Tactile.MOV,Christian Barbosa,tactile,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_16-03-51-9200_Tactile.MOV,31.35,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_16-03-51-9200_Tactile.mp4
2022-11-16_15-57-42-3820_Tactile.MOV,Christian Barbosa,tactile,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_15-57-42-3820_Tactile.MOV,31.42,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_15-57-42-3820_Tactile.mp4
2022-11-17_11-21-13-8580_Storm Drains.MOV,Christian Barbosa,storm_drain,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-21-13-8580_Storm Drains.MOV,30.69,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-21-13-8580_Storm Drains.mp4
2022-11-28_12-39-38-0700_Cellar+door.MOV,Christian Barbosa,cellar_door,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-39-38-0700_Cellar+door.MOV,30.72,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-39-38-0700_Cellar+door.mp4
2022-11-28_12-54-19-9290_grate.MOV,Christian Barbosa,grate,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-54-19-9290_grate.MOV,30.55,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-54-19-9290_grate.mp4
2022-11-17_11-19-18-2590_Concrete+Stones.MOV,Christian Barbosa,concrete_stones,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-19-18-2590_Concrete+Stones.MOV,30.69,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-19-18-2590_Concrete+Stones.mp4
2022-11-16_16-19-32-9650_cellar+door.MOV,Christian Barbosa,cellar_door,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_16-19-32-9650_cellar+door.MOV,31.09,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_16-19-32-9650_cellar+door.mp4
2022-11-17_11-41-07-0550_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-17_11-41-07-0550_Concrete.MOV,34.58,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-41-07-0550_Concrete.mp4
2022-11-28_12-52-57-2640_grate.MOV,Christian Barbosa,grate,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-52-57-2640_grate.MOV,31.35,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-52-57-2640_grate.mp4
2022-11-28_17-35-34-6510_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_17-35-34-6510_Concrete.MOV,30.74,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_17-35-34-6510_Concrete.mp4
2022-11-28_12-19-27-5200_Manhole.MOV,Christian Barbosa,manhole,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-19-27-5200_Manhole.MOV,30.86,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-19-27-5200_Manhole.mp4
2022-11-16_16-11-03-9690_stone.MOV,Christian Barbosa,stone,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-16_16-11-03-9690_stone.MOV,32.02,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-16_16-11-03-9690_stone.mp4
2022-11-28_12-55-54-2780_grate.MOV,Christian Barbosa,grate,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-55-54-2780_grate.MOV,30.95,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-55-54-2780_grate.mp4
2022-11-28_12-18-29-4200_Concrete.MOV,Christian Barbosa,concrete,10_3_2023_all_data/data/user_data/Christian Barbosa/2022-11-28_12-18-29-4200_Concrete.MOV,31.49,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-28_12-18-29-4200_Concrete.mp4
2022-10-13_10-28-56-4160_Brick.MOV,Jiawei,brick,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-28-56-4160_Brick.MOV,125.77,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-28-56-4160_Brick.mp4
2022-10-13_10-31-19-5780_Brick.MOV,Jiawei,brick,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-31-19-5780_Brick.MOV,124.64,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-31-19-5780_Brick.mp4
2022-10-13_9-57-43-2050_Subway+grate.MOV,Jiawei,subway_grate,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_9-57-43-2050_Subway+grate.MOV,63.72,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_9-57-43-2050_Subway+grate.mp4
2022-10-13_10-13-39-7750_Manhole.MOV,Jiawei,manhole,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-13-39-7750_Manhole.MOV,63.92,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-13-39-7750_Manhole.mp4
2022-10-13_10-12-27-6840_Tactile.MOV,Jiawei,tactile,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-12-27-6840_Tactile.MOV,24.89,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-12-27-6840_Tactile.mp4
2022-10-13_10-39-54-0230_Brick.MOV,Jiawei,brick,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-39-54-0230_Brick.MOV,124.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-39-54-0230_Brick.mp4
2022-10-13_9-56-14-6930_Subway+grate.MOV,Jiawei,subway_grate,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_9-56-14-6930_Subway+grate.MOV,70.75,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_9-56-14-6930_Subway+grate.mp4
2022-10-13_10-48-03-8670_Manhole.MOV,Jiawei,manhole,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-48-03-8670_Manhole.MOV,63.42,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-48-03-8670_Manhole.mp4
2022-10-13_10-42-27-4510_Grass.MOV,Jiawei,grass,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-42-27-4510_Grass.MOV,125.34,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-42-27-4510_Grass.mp4
2022-10-13_10-49-39-8980_Manhole.MOV,Jiawei,manhole,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-49-39-8980_Manhole.MOV,61.05,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-49-39-8980_Manhole.mp4
2022-10-13_10-25-52-8250_Manhole.MOV,Jiawei,manhole,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-25-52-8250_Manhole.MOV,62.32,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-25-52-8250_Manhole.mp4
2022-10-13_10-27-04-2740_Manhole.MOV,Jiawei,manhole,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-27-04-2740_Manhole.MOV,62.89,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-27-04-2740_Manhole.mp4
2022-10-13_10-46-35-2600_Manhole.MOV,Jiawei,manhole,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-46-35-2600_Manhole.MOV,64.39,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-46-35-2600_Manhole.mp4
2022-10-13_10-37-33-9870_Brick.MOV,Jiawei,brick,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-37-33-9870_Brick.MOV,123.41,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-37-33-9870_Brick.mp4
2022-10-13_10-01-59-8830_Manhole.MOV,Jiawei,manhole,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-01-59-8830_Manhole.MOV,62.29,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-01-59-8830_Manhole.mp4
2022-10-13_9-59-03-0560_Subway+grate.MOV,Jiawei,subway_grate,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_9-59-03-0560_Subway+grate.MOV,62.25,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_9-59-03-0560_Subway+grate.mp4
2022-10-13_10-20-03-0260_Manhole.MOV,Jiawei,manhole,10_3_2023_all_data/data/user_data/Jiawei/2022-10-13_10-20-03-0260_Manhole.MOV,68.42,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-13_10-20-03-0260_Manhole.mp4
2022-10-23_12-51-01-3430_Concrete.MOV,Isaak F,concrete,10_3_2023_all_data/data/user_data/Isaak F/2022-10-23_12-51-01-3430_Concrete.MOV,10.06,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-23_12-51-01-3430_Concrete.mp4
